Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,46.2618,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,92.2411,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,25.1316,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0.948739,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,76.4946,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,1.10942,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,101.583,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,20.489,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,40.8528,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,11.1305,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,0.718709,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.718709,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,0.718709,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,-4.55711,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-5.66648,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,-106.14,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Position X,19.647,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,50.2658,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position X,29.363,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Y,14.3403,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,10.7732,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Y,9.21852,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500006,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Z,0.500004,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Straightness,0.99707,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.99853,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Straightness,0.927732,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Time,0,s,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Time Index,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Volume,8.31219,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,16.5736,um^3,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Volume,4.51557,um^3,Dendrite,,,1,,1,,1,,100000000,600000002,
Filament Area (sum),163.634,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.87375,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.894662,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),1.00634,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.85804,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.931614,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),4.43338,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),2.3936,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),2.79138,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),1.0056,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),2.7934,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.910758,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),0.949938,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),1.57492,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0.955368,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),1.65307,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.8199,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0.932404,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),2.57775,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),1.62581,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),0.982815,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),1.89103,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),1.77678,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),0.985566,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),2.24387,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0.913998,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),2.87702,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),2.60117,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),0.936622,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),2.63747,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),0.948123,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),2.67323,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),1.20175,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),1.97066,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),2.6309,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),0.978795,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),2.76074,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),0.956657,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),2.98254,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),0.944999,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),1.80053,um^2,Filament,,,,,,,1,,,100000051,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000052,
Filament Area (sum),2.4705,um^2,Filament,,,,,,,1,,,100000053,
Filament Area (sum),2.27069,um^2,Filament,,,,,,,1,,,100000054,
Filament Area (sum),2.59052,um^2,Filament,,,,,,,1,,,100000055,
Filament Area (sum),1.06576,um^2,Filament,,,,,,,1,,,100000056,
Filament Area (sum),3.48717,um^2,Filament,,,,,,,1,,,100000057,
Filament Area (sum),0.914269,um^2,Filament,,,,,,,1,,,100000058,
Filament Area (sum),3.84632,um^2,Filament,,,,,,,1,,,100000059,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000060,
Filament Area (sum),1.30004,um^2,Filament,,,,,,,1,,,100000061,
Filament Area (sum),0.923651,um^2,Filament,,,,,,,1,,,100000062,
Filament Area (sum),1.6233,um^2,Filament,,,,,,,1,,,100000063,
Filament Area (sum),0.9669,um^2,Filament,,,,,,,1,,,100000064,
Filament Area (sum),3.39724,um^2,Filament,,,,,,,1,,,100000065,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000066,
Filament Area (sum),1.87057,um^2,Filament,,,,,,,1,,,100000067,
Filament Area (sum),0.903428,um^2,Filament,,,,,,,1,,,100000068,
Filament Area (sum),2.7346,um^2,Filament,,,,,,,1,,,100000069,
Filament Area (sum),0.970709,um^2,Filament,,,,,,,1,,,100000070,
Filament Area (sum),2.58224,um^2,Filament,,,,,,,1,,,100000071,
Filament Area (sum),0.944999,um^2,Filament,,,,,,,1,,,100000072,
Filament Area (sum),1.83481,um^2,Filament,,,,,,,1,,,100000073,
Filament Area (sum),2.13435,um^2,Filament,,,,,,,1,,,100000074,
Filament Area (sum),1.79335,um^2,Filament,,,,,,,1,,,100000075,
Filament Area (sum),1.81747,um^2,Filament,,,,,,,1,,,100000076,
Filament Area (sum),0.979804,um^2,Filament,,,,,,,1,,,100000077,
Filament Area (sum),1.80697,um^2,Filament,,,,,,,1,,,100000078,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000079,
Filament Area (sum),1.87325,um^2,Filament,,,,,,,1,,,100000080,
Filament Area (sum),2.03298,um^2,Filament,,,,,,,1,,,100000081,
Filament Area (sum),0.9037,um^2,Filament,,,,,,,1,,,100000082,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000083,
Filament Area (sum),1.71528,um^2,Filament,,,,,,,1,,,100000084,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000085,
