Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,58.7747,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,43.5756,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,27.9468,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,7.78936,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,20.8997,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,36.1026,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,10.8566,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,29.2345,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,21.6745,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,13.9007,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,0.639948,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.639948,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,0.639948,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,-12.9868,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,23.1158,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,-23.8434,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Position X,55.2096,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,78.2744,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position X,74.7925,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Y,50.7409,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,51.3127,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Y,44.173,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Z,0.500007,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500009,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Z,0.500009,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.461372,1/10um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,1,,1,,100000000,600000002,
