Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,246.128,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,111.295,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.703942,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-10.6506,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,48.1725,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,19.303,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500006,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.917334,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,43.315,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),246.128,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.53255,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),2.25828,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.855865,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.6103,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.862277,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),3.38961,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0.798482,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.780668,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0.794065,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),2.29881,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0.827317,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),0.805496,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),2.22776,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),1.56584,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0.833246,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),1.76892,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.62293,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),1.65142,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0.779617,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),2.40285,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0.806805,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),1.79357,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),1.57512,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),0.787248,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),1.66252,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),0.799213,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),1.54931,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0.834229,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),1.75289,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),2.61908,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),0.780819,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),0.793918,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),1.56593,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),1.39566,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),1.52581,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),0.854083,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),1.44302,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),0.82859,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),2.4101,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),1.45468,um^2,Filament,,,,,,,1,,,100000051,
Filament Area (sum),0.811585,um^2,Filament,,,,,,,1,,,100000052,
Filament Area (sum),1.47043,um^2,Filament,,,,,,,1,,,100000053,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000054,
Filament Area (sum),0.881367,um^2,Filament,,,,,,,1,,,100000055,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000056,
Filament Area (sum),1.61541,um^2,Filament,,,,,,,1,,,100000057,
Filament Area (sum),0.843729,um^2,Filament,,,,,,,1,,,100000058,
