Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,158.399,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,70.8909,um^2,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Area,101.141,um^2,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,49.3186,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branching Angle,49.9222,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,4.60275,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branching Angle B,61.8153,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Length,65.1136,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,29.1414,um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Length,41.5763,um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite No. Spines,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Orientation Angle,-21.6632,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-26.266,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Orientation Angle,40.1521,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Position X,47.6039,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,90.3236,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position X,95.5176,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Position Y,34.5151,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,16.9439,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position Y,34.1207,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Position Z,0.500006,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500011,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position Z,0.500011,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Spine Density,0.240522,1/10um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Straightness,0.986856,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.977911,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Straightness,0.963463,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Time,0,s,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Time Index,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Volume,30.6635,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,13.7234,um^3,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Volume,19.5792,um^3,Dendrite,,,1,,2,,1,,100000000,600000002,
Filament Area (sum),336.051,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),2.49451,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),1.36676,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),3.99057,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),2.74723,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),1.31451,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),2.72669,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),1.35303,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),3.16977,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),1.32301,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),3.95454,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.50467,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),2.62149,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),1.26009,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),4.09097,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),1.28505,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),4.05827,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),1.50344,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),3.00205,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),1.25415,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),2.60878,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),1.37358,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),2.64626,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),1.35647,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),2.55481,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),1.25415,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),2.55739,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.43673,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),1.3081,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),1.33985,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),1.38577,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),1.56553,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),2.69237,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),1.2894,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),1.62696,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),1.34193,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),1.35716,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),1.29663,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),1.33426,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),1.37358,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),1.25861,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),1.47964,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),2.60473,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),1.25416,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),1.25415,um^2,Filament,,,,,,,1,,,100000051,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000052,
Filament Area (sum),2.56444,um^2,Filament,,,,,,,1,,,100000053,
Filament Area (sum),1.3223,um^2,Filament,,,,,,,1,,,100000054,
Filament Area (sum),2.68072,um^2,Filament,,,,,,,1,,,100000055,
Filament Area (sum),1.28287,um^2,Filament,,,,,,,1,,,100000056,
Filament Area (sum),2.78937,um^2,Filament,,,,,,,1,,,100000057,
