
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,176.997,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,86.2293,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.653371,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-37.9544,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,13.5547,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,21.9583,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.0759404,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,28.9112,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),176.997,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.684153,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.658625,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.75221,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.640408,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.76036,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),2.94251,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0.636729,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0.71109,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.25797,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.655978,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),2.5878,um^2,Filament,,,,,,,1,,,100000015,
