
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,120.367,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,64.5045,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.593975,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-94.1441,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,66.037,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,49.2232,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500008,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.989845,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,17.8737,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),120.367,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),6.47744,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),1.91401,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),2.62149,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),2.17013,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),3.85778,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),2.3067,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),3.62465,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),1.97124,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),2.2479,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),2.05164,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),4.66822,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.16196,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),6.20502,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),2.31545,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),6.06911,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),3.95065,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),4.13308,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),1.99164,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),4.20918,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),4.03074,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),1.97125,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),2.41202,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),1.09154,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),1.32839,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),1.28465,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),2.42679,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.20444,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),3.15113,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),1.12423,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),2.07254,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),1.2497,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),2.48292,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),2.15494,um^2,Filament,,,,,,,1,,,100000035,
