
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,76.5971,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,45.1531,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.539976,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-17.0936,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,21.1501,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,7.65072,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500003,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.981459,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,10.3402,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),79.7333,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.25,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.617354,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.694636,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),5.78657,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.89637,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),5.74848,um^2,Filament,,,,,,,1,,,100000006,
