Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,140.424,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,51.3989,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.869638,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-20.629,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,23.3676,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,17.1479,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500003,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.991521,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,30.5296,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),140.424,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.78365,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),1.88531,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),5.11562,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),1.83219,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),4.04719,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),14.1498,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.8548,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),3.1015,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),1.85599,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),5.79519,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),1.78241,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),5.627,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.85599,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),5.35899,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),2.0147,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),5.73528,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),2.0546,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),2.03205,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),7.36421,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),1.79346,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),8.83859,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),1.78365,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),7.14292,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),3.58401,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),3.77882,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),1.78979,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),4.67403,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.8477,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),12.1155,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),1.88415,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),6.77088,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),2.05353,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),7.00434,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),3.52798,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),1.84174,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),3.51588,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),2.43572,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),3.36858,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),1.94827,um^2,Filament,,,,,,,1,,,100000040,
