Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,35.6073,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,95.7127,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,162.074,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,10.4023,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,62.5283,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,24.4982,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,35.5691,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,14.6372,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,39.345,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,66.6245,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,-113.909,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-89.4112,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,-149.478,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Position X,73.0796,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,71.8587,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position X,41.4614,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Y,50.0084,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,24.613,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Y,27.3955,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Z,0.500009,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500009,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Z,0.500005,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.254162,1/10um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Straightness,0.972866,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.963394,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Straightness,0.969821,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Time,0,s,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Time Index,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Volume,6.89301,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,18.5285,um^3,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Volume,31.375,um^3,Dendrite,,,1,,1,,1,,100000000,600000002,
Filament Area (sum),298.513,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.912041,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.444493,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.514233,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.454104,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0.499394,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.440547,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0.591875,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.41073,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),1.44919,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0.462573,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),0.442414,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),0.552441,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.4933,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0.463411,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),1.49514,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),1.26,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0.446018,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),1.40651,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0.509683,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),0.519115,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),0.519862,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),0.591054,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),0.907578,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),0.573725,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),0.464667,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),0.479768,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),0.443291,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),2.85908,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),1.57683,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),2.56261,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),0.979773,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),1.85014,um^2,Filament,,,,,,,1,,,100000051,
