Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,54.7967,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,32.3029,um^2,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Area,25.4008,um^2,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,4.45131,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branching Angle,21.3355,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,3.9036,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branching Angle B,30.9841,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Length,47.2934,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,27.8797,um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Length,21.9227,um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Mean Diameter,0.368811,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.368811,um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Mean Diameter,0.368811,um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite No. Spines,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Orientation Angle,52.4898,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,48.5861,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Orientation Angle,83.4739,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Position X,14.7476,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,39.9132,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position X,32.0785,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Position Y,18.5833,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,46.1676,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position Y,46.7583,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500005,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position Z,0.500004,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Spine Density,0.422892,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Spine Density,0.456149,1/10um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Straightness,0.976324,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.9852,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Straightness,0.99085,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
