Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,257.234,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,39.9305,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,2.05056,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-75.4876,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,12.1022,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,21.2066,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500001,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.947497,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,131.868,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),257.234,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),7.37788,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),6.81128,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),7.06638,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),6.78958,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),13.116,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),7.06118,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),12.6016,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),6.72408,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),13.3221,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),7.19056,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),12.66,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),6.7896,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),6.81127,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),7.72941,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),13.0162,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),6.68007,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),13.2437,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),14.0182,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),6.95593,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),13.178,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),6.81127,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),7.08203,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),6.7186,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),6.61351,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),7.06639,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),6.81127,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),6.83829,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),7.06117,um^2,Filament,,,,,,,1,,,100000028,
Filament Dendrite Area (sum),257.234,um^2,Filament,,,,,,,1,,,100000000,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000001,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000003,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000005,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000007,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000009,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
