Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,161.006,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,96.9023,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.528882,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-26.3757,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,61.1473,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,43.8131,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500007,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.986498,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,21.2884,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),161.006,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.739964,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.374077,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.1409,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.398843,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.811451,um^2,Filament,,,,,,,1,,,100000005,
