
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,122.977,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,65.903,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.593975,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,27.3634,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,37.6676,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,18.9713,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500005,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.151738,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.984095,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,18.2612,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),126.34,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),2.03709,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.820966,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.62574,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),3.51311,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.833274,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.57025,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.851085,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0.853601,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0.85923,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.67831,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),3.80832,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),3.62581,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),4.01467,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),2.02528,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),5.85047,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),1.97766,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),1.96785,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),2.18313,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),3.77096,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),5.04582,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),3.76875,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),5.5788,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),1.92963,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),5.76878,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),3.77985,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),1.92963,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),4.01543,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),4.08879,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),3.68551,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),3.96159,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),6.68162,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),1.92886,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),6.52865,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),2.00681,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),4.26336,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),1.98668,um^2,Filament,,,,,,,1,,,100000051,
Filament Area (sum),5.93138,um^2,Filament,,,,,,,1,,,100000052,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000053,
Filament Area (sum),6.22165,um^2,Filament,,,,,,,1,,,100000054,
Filament Area (sum),2.00384,um^2,Filament,,,,,,,1,,,100000055,
Filament Area (sum),2.09966,um^2,Filament,,,,,,,1,,,100000056,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000057,
Filament Area (sum),2.24369,um^2,Filament,,,,,,,1,,,100000058,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000059,
Filament Area (sum),5.50858,um^2,Filament,,,,,,,1,,,100000060,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000061,
Filament Area (sum),5.66343,um^2,Filament,,,,,,,1,,,100000062,
Filament Area (sum),1.96785,um^2,Filament,,,,,,,1,,,100000063,
Filament Area (sum),5.955,um^2,Filament,,,,,,,1,,,100000064,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000065,
Filament Area (sum),6.09034,um^2,Filament,,,,,,,1,,,100000066,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000067,
Filament Area (sum),3.83639,um^2,Filament,,,,,,,1,,,100000068,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000069,
Filament Area (sum),1.97163,um^2,Filament,,,,,,,1,,,100000070,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000071,
Filament Area (sum),5.99412,um^2,Filament,,,,,,,1,,,100000072,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000073,
Filament Area (sum),8.52174,um^2,Filament,,,,,,,1,,,100000074,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000075,
