
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,72.4553,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,56.8491,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.405692,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-80.1672,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,12.6934,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,33.3181,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.351808,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.976053,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,7.34864,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),78.175,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.67004,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.821419,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.68307,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.817684,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.81178,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0.870201,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),3.15519,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),2.54294,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0.847796,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.592,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.858054,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),1.54717,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
