
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,66.8881,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,32.5866,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.653372,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,28.3008,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,13.4373,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,13.6241,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.981243,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,10.9257,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),66.8881,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),2.85223,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),1.12824,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),2.95235,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),1.01442,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),3.16772,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),1.05106,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),2.99527,um^2,Filament,,,,,,,1,,,100000007,
