
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,1.21893,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,19.6702,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,33.2308,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,10.7275,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,79.1164,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,31.8494,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,49.0897,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,1.15722,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,18.6744,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,31.5486,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,0.335283,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.335283,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,0.335283,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,97.7075,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,129.557,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,48.6178,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Position X,13.7421,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,9.0425,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position X,23.1419,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Y,1.37939,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
