Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,80.3615,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,39.1505,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.653372,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-78.8166,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,9.1257,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,22.3968,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500001,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.255424,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.985448,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,13.1265,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),85.3854,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.85936,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.850432,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.841484,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0.804671,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0.447012,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.876567,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0.419229,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0.77361,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0.459085,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),0.792851,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),1.20615,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0.469762,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),1.06644,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),0.924355,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0.42476,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.24269,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),0.889394,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0.867312,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),1.2874,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0.421312,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),0.795903,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0.445377,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),0.779648,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),0.485789,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),0.454776,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),0.435442,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),0.423385,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0.422695,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),2.33962,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),4.71471,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),2.10487,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),9.05457,um^2,Filament,,,,,,,1,,,100000038,
