
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,63.3975,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,45.2203,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.446262,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,11.3963,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,24.2747,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,8.47489,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500003,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.953297,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,7.07297,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),63.3975,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.510452,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.01258,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.510574,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.524095,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.01209,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0.51944,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),1.09249,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0.526426,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),1.03594,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.00614,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.511548,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),0.504234,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0.515832,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0.528354,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),0.887661,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0.56411,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.02241,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0.508456,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),1.56203,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0.513048,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),0.505344,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0.505426,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),0.959664,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),0.504234,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),0.999685,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),0.509638,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),0.952084,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0.512279,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),1.44534,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0.508986,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),0.919784,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),0.508048,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),1.64927,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),0.561218,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),0.559135,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000042,
