Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,7.3565,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,33.1619,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,69.0923,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Area,49.6891,um^2,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Area,101.333,um^2,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,2,,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Branch Depth,2,,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,2,,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Branch Level,1,,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,17.1666,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,34.0562,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,6.11574,°,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Branching Angle,6.23404,°,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,29.3061,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,24.1419,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,18.2728,°,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Branching Angle B,26.3886,°,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Length,2.96194,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,13.3519,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,27.8185,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,20.0062,um,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Length,40.7994,um,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Mean Diameter,0.79058,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.79058,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,0.79058,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,0.79058,um,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Mean Diameter,0.79058,um,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite No. Spines,1,,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Orientation Angle,-162.706,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,167.988,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,-138.564,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,-120.291,°,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Orientation Angle,-112.176,°,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Position X,41.7257,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,33.9204,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position X,30.5795,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position X,13.8341,um,Dendrite,,Dendrite Position,2,,2,,1,,100000000,600000003,
Dendrite Position X,12.2174,um,Dendrite,,Dendrite Position,2,,1,,1,,100000000,600000004,
Dendrite Position Y,56.9055,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,56.9714,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Y,48.2884,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Y,31.2337,um,Dendrite,,Dendrite Position,2,,2,,1,,100000000,600000003,
Dendrite Position Y,20.4178,um,Dendrite,,Dendrite Position,2,,1,,1,,100000000,600000004,
Dendrite Position Z,0.500005,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500004,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Z,0.500004,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,2,,2,,1,,100000000,600000003,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,2,,1,,1,,100000000,600000004,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Spine Density,0.359473,1/10um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Spine Density,0,1/10um,Dendrite,,,2,,2,,1,,100000000,600000003,
Dendrite Spine Density,0.245101,1/10um,Dendrite,,,2,,1,,1,,100000000,600000004,
Dendrite Straightness,0.999974,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.992973,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Straightness,0.995424,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Straightness,0.982041,,Dendrite,,,2,,2,,1,,100000000,600000003,
