Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,180.178,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,42.364,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,98.9088,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,4.8795,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,101.953,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,8.68817,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,141.187,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,59.9543,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,14.0967,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,32.912,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,0.956602,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.956602,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,0.956602,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,0,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,15.9176,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,24.6058,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,-125.269,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Position X,30.1923,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,64.8187,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position X,53.7364,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Y,18.0422,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,28.6217,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Y,13.8802,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Position Z,0.500004,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500008,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000001,
Dendrite Position Z,0.500006,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000002,
Dendrite Spine Density,0.333587,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Spine Density,0,1/10um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Straightness,0.990116,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.989455,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Straightness,0.931829,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Time,0,s,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Time Index,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
