Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,48.5731,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,23.6638,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.653372,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-92.8425,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,9.53526,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,13.4567,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500001,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.845171,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.964726,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,7.93406,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),58.0973,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.51622,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.801422,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.45505,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.742699,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),2.20158,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),2.11901,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),4.23815,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),2.14211,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),2.43254,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),2.119,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),6.3596,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.51459,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),4.33133,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),2.11901,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),2.10736,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),2.32919,um^2,Filament,,,,,,,1,,,100000016,
Filament Dendrite Area (sum),48.5731,um^2,Filament,,,,,,,1,,,100000000,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000001,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000003,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000005,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000007,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000009,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000013,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000015,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
Filament Dendrite Length (sum),23.6638,um,Filament,,,,,,,1,,,100000000,
