Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,87.7026,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,68.8122,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.405693,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,69.5941,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,16.9512,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,32.5937,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.145323,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.989756,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,8.89507,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),90.7471,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.67287,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.820349,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.66207,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.830542,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.851579,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.830542,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.65446,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0.815029,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),1.61221,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0.844396,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.6407,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.83159,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),2.50894,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0.861737,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),1.61214,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0.891519,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),1.78907,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.39702,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),2.535,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),1.31261,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),2.72086,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),1.47865,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),2.88286,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),1.43108,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.34489,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),1.35492,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),2.62671,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),1.33928,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),2.6389,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),1.31776,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),2.68534,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),1.31947,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),1.47713,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),1.33928,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),1.49283,um^2,Filament,,,,,,,1,,,100000038,
