
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,632.022,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,161.32,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,1.24708,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-14.2653,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,78.7043,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,27.6779,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500009,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.123977,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.96055,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,197.045,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),651.983,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),7.8461,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),2.56042,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),2.80378,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),2.87451,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),2.52658,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),2.61584,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),5.11887,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),2.51804,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),3.37279,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),2.52658,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),5.58799,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.51805,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),10.2115,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),2.70216,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),8.15149,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),2.61584,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),4.66063,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),4.0528,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),2.79352,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),4.88892,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),2.5716,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),6.13048,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),5.26453,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),2.72199,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),2.61144,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),2.45817,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),5.35015,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),2.54496,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),2.51606,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),5.19937,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),7.49987,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),2.6367,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),5.26656,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),2.48591,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),7.89077,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),2.63323,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),4.23334,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),2.56998,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),5.06544,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),2.66085,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),2.72535,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),2.82338,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),11.1636,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),2.65828,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),7.89658,um^2,Filament,,,,,,,1,,,100000051,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000052,
Filament Area (sum),3.23742,um^2,Filament,,,,,,,1,,,100000053,
Filament Area (sum),2.5097,um^2,Filament,,,,,,,1,,,100000054,
Filament Area (sum),5.57517,um^2,Filament,,,,,,,1,,,100000055,
Filament Area (sum),2.81446,um^2,Filament,,,,,,,1,,,100000056,
Filament Area (sum),7.40256,um^2,Filament,,,,,,,1,,,100000057,
Filament Area (sum),3.11437,um^2,Filament,,,,,,,1,,,100000058,
Filament Area (sum),10.2829,um^2,Filament,,,,,,,1,,,100000059,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000060,
Filament Area (sum),4.84366,um^2,Filament,,,,,,,1,,,100000061,
Filament Area (sum),5.06759,um^2,Filament,,,,,,,1,,,100000062,
Filament Area (sum),7.61883,um^2,Filament,,,,,,,1,,,100000063,
Filament Area (sum),2.52603,um^2,Filament,,,,,,,1,,,100000064,
Filament Area (sum),7.48201,um^2,Filament,,,,,,,1,,,100000065,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000066,
Filament Area (sum),7.40515,um^2,Filament,,,,,,,1,,,100000067,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000068,
Filament Area (sum),10.1145,um^2,Filament,,,,,,,1,,,100000069,
Filament Area (sum),3.28994,um^2,Filament,,,,,,,1,,,100000070,
Filament Area (sum),5.55683,um^2,Filament,,,,,,,1,,,100000071,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000072,
Filament Area (sum),5.22911,um^2,Filament,,,,,,,1,,,100000073,
Filament Area (sum),2.69922,um^2,Filament,,,,,,,1,,,100000074,
Filament Area (sum),5.11636,um^2,Filament,,,,,,,1,,,100000075,
Filament Area (sum),2.5097,um^2,Filament,,,,,,,1,,,100000076,
Filament Area (sum),10.0649,um^2,Filament,,,,,,,1,,,100000077,
Filament Area (sum),2.47946,um^2,Filament,,,,,,,1,,,100000078,
Filament Area (sum),14.2317,um^2,Filament,,,,,,,1,,,100000079,
Filament Area (sum),2.50148,um^2,Filament,,,,,,,1,,,100000080,
Filament Area (sum),5.76448,um^2,Filament,,,,,,,1,,,100000081,
Filament Area (sum),2.66089,um^2,Filament,,,,,,,1,,,100000082,
Filament Area (sum),5.14794,um^2,Filament,,,,,,,1,,,100000083,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000084,
Filament Area (sum),10.4079,um^2,Filament,,,,,,,1,,,100000085,
Filament Area (sum),2.61231,um^2,Filament,,,,,,,1,,,100000086,
Filament Area (sum),7.4362,um^2,Filament,,,,,,,1,,,100000087,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000088,
Filament Area (sum),14.8599,um^2,Filament,,,,,,,1,,,100000089,
Filament Area (sum),2.45073,um^2,Filament,,,,,,,1,,,100000090,
Filament Area (sum),4.252,um^2,Filament,,,,,,,1,,,100000091,
Filament Area (sum),7.25876,um^2,Filament,,,,,,,1,,,100000092,
Filament Area (sum),4.33897,um^2,Filament,,,,,,,1,,,100000093,
Filament Area (sum),11.5858,um^2,Filament,,,,,,,1,,,100000094,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000095,
Filament Area (sum),16.5367,um^2,Filament,,,,,,,1,,,100000096,
Filament Area (sum),4.05215,um^2,Filament,,,,,,,1,,,100000097,
Filament Area (sum),4.29087,um^2,Filament,,,,,,,1,,,100000098,
Filament Area (sum),12.6724,um^2,Filament,,,,,,,1,,,100000099,
Filament Area (sum),4.0419,um^2,Filament,,,,,,,1,,,100000100,
Filament Area (sum),4.31841,um^2,Filament,,,,,,,1,,,100000101,
Filament Area (sum),4.04189,um^2,Filament,,,,,,,1,,,100000102,
Filament Area (sum),9.54612,um^2,Filament,,,,,,,1,,,100000103,
Filament Area (sum),4.23664,um^2,Filament,,,,,,,1,,,100000104,
Filament Area (sum),9.14242,um^2,Filament,,,,,,,1,,,100000105,
Filament Area (sum),4.38383,um^2,Filament,,,,,,,1,,,100000106,
Filament Area (sum),10.6318,um^2,Filament,,,,,,,1,,,100000107,
Filament Area (sum),4.77598,um^2,Filament,,,,,,,1,,,100000108,
Filament Area (sum),12.2212,um^2,Filament,,,,,,,1,,,100000109,
Filament Area (sum),4.25898,um^2,Filament,,,,,,,1,,,100000110,
Filament Area (sum),16.7216,um^2,Filament,,,,,,,1,,,100000111,
Filament Area (sum),4.66038,um^2,Filament,,,,,,,1,,,100000112,
