Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,89.5791,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,36.8236,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.774338,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,2,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-167.735,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,21.4312,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,8.43198,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500003,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.543129,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.970832,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,17.3411,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),100.773,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.24333,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.22052,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.751557,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.25981,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.687088,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0.786329,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),2.54718,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),2.75347,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),2.48928,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.88028,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),5.2748,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),3.13944,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),2.71346,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),2.65645,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),3.28025,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),2.53858,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),2.8163,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),3.14872,um^2,Filament,,,,,,,1,,,100000022,
Filament Dendrite Area (sum),89.5791,um^2,Filament,,,,,,,1,,,100000000,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000001,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000003,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
