
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,292.694,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,45.435,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,2.05056,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-72.1943,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,13.7831,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,23.9621,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.220094,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.983518,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,150.047,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),309.143,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),6.07542,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),3.26988,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),3.50739,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),3.40309,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),6.42629,um^2,Filament,,,,,,,1,,,100000005,
