Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,41.5537,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,29.6395,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.446261,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-53.3984,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,17.6433,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,23.0687,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.979045,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,4.63595,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),41.5537,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),2.422,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.63983,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.573177,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.690974,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0.571367,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),1.13429,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.600229,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0.66009,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0.584326,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0.594156,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.95874,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),1.08335,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),1.83493,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),0.591296,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0.686255,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),0.604061,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0.611114,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0.592728,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),0.651401,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),0.603437,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.97032,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),0.565318,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),1.15084,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),1.11736,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),0.573916,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),0.555316,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),0.582307,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),1.22411,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),1.06469,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000041,
Filament Dendrite Area (sum),41.5537,um^2,Filament,,,,,,,1,,,100000000,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000001,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000003,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000005,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000007,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000009,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
