Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,48.2951,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,45.8503,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.335283,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,43.4213,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,15.8621,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,16.5557,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.218101,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.988426,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,4.04813,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),50.7172,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.24356,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),1.25765,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.618312,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0.628779,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),2.19513,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),1.08261,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.08733,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),1.12568,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),2.2456,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.00121,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.1482,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),1.15646,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),1.08733,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),1.11524,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),1.12957,um^2,Filament,,,,,,,1,,,100000017,
Filament Dendrite Area (sum),48.2951,um^2,Filament,,,,,,,1,,,100000000,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000001,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000003,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000005,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000007,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000009,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000013,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000015,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Dendrite Length (sum),45.8503,um,Filament,,,,,,,1,,,100000000,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000001,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000002,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000003,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000004,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000005,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000006,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000007,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000008,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000009,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000010,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000011,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000012,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000013,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000014,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000015,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000016,
Filament Dendrite Length (sum),0,um,Filament,,,,,,,1,,,100000017,
Filament Dendrite Volume (sum),4.04813,um^3,Filament,,,,,,,1,,,100000000,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000001,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000002,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000003,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000004,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000005,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000006,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000007,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000008,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000009,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000010,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000011,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000012,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000013,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000014,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000015,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000016,
Filament Dendrite Volume (sum),0,um^3,Filament,,,,,,,1,,,100000017,
Filament Distance from Origin,24.3109,um,Filament,,Filament Distance from Origin,,,,,1,,,100000000,
Filament Distance from Origin,5.62524,um,Filament,,Filament Distance from Origin,,,,,1,,,100000001,
Filament Distance from Origin,5.40734,um,Filament,,Filament Distance from Origin,,,,,1,,,100000002,
Filament Distance from Origin,20.5645,um,Filament,,Filament Distance from Origin,,,,,1,,,100000003,
Filament Distance from Origin,20.2013,um,Filament,,Filament Distance from Origin,,,,,1,,,100000004,
Filament Distance from Origin,28.0425,um,Filament,,Filament Distance from Origin,,,,,1,,,100000005,
Filament Distance from Origin,30.0474,um,Filament,,Filament Distance from Origin,,,,,1,,,100000006,
Filament Distance from Origin,30.4459,um,Filament,,Filament Distance from Origin,,,,,1,,,100000007,
Filament Distance from Origin,32.1457,um,Filament,,Filament Distance from Origin,,,,,1,,,100000008,
Filament Distance from Origin,32.2029,um,Filament,,Filament Distance from Origin,,,,,1,,,100000009,
Filament Distance from Origin,41.9435,um,Filament,,Filament Distance from Origin,,,,,1,,,100000010,
Filament Distance from Origin,42.1498,um,Filament,,Filament Distance from Origin,,,,,1,,,100000011,
Filament Distance from Origin,8.88166,um,Filament,,Filament Distance from Origin,,,,,1,,,100000012,
Filament Distance from Origin,9.62638,um,Filament,,Filament Distance from Origin,,,,,1,,,100000013,
Filament Distance from Origin,21.5678,um,Filament,,Filament Distance from Origin,,,,,1,,,100000014,
Filament Distance from Origin,21.7763,um,Filament,,Filament Distance from Origin,,,,,1,,,100000015,
Filament Distance from Origin,15.2974,um,Filament,,Filament Distance from Origin,,,,,1,,,100000016,
Filament Distance from Origin,15.3628,um,Filament,,Filament Distance from Origin,,,,,1,,,100000017,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000000,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000001,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000002,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000003,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000004,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000005,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000006,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000007,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000008,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000010,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000012,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000013,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000014,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000015,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000016,
Filament Full Branch Depth,0,,Filament,,,,,,,1,,,100000017,
Filament Full Branch Level,1,,Filament,,,,,,,1,,,100000000,
