Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,68.0352,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,36.46,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,0.593974,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-68.2847,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,16.725,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,19.0692,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.975882,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,10.1028,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),68.0352,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.910646,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0.463425,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),0.946403,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),0.874283,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.463284,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),1.35801,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0.460929,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.859187,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),1.38587,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),0.471251,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.27179,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),0.464176,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),1.58687,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),0.463425,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),0.464176,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),0.957743,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0.467201,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),0.511837,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0.461852,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),0.968489,um^2,Filament,,,,,,,1,,,100000023,
