
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,257.172,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,173.219,um^2,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Area,196.274,um^2,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0.325057,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle,33.0454,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,2.21028,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Branching Angle B,78.1713,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Length,72.206,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,48.6344,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Length,55.1076,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Mean Diameter,1.13371,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,1.13371,um,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Mean Diameter,1.13371,um,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite No. Spines,1,,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Orientation Angle,-27.1763,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-29.3865,°,Dendrite,,,1,,2,,1,,100000000,600000001,
Dendrite Orientation Angle,50.995,°,Dendrite,,,1,,1,,1,,100000000,600000002,
Dendrite Position X,80.5991,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
