
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,282.643,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,43.8748,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,2.05056,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,72.3224,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,17.2318,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,18.175,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.86273,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,144.894,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),282.643,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),1.71236,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),3.31352,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),1.70035,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),3.46265,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),1.6679,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),4.64829,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),1.71982,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),3.02913,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),1.67352,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),4.53422,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),1.6638,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),3.39892,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),1.73465,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),6.95366,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),1.79036,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),3.4397,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),1.66585,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),4.23807,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),1.71883,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),2.73369,um^2,Filament,,,,,,,1,,,100000021,
