
Detailed
 ==================== 
Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,101.241,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Area,94.6662,um^2,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Area,134.65,um^2,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branch Depth,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branch Level,2,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,3.31192,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branching Angle,167.148,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,7.98424,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Branching Angle B,162.21,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Length,31.2678,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,29.2372,um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Length,41.586,um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Mean Diameter,1.03064,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,1.03064,um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Mean Diameter,1.03064,um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite No. Spines,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite No. Spines,2,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Orientation Angle,-82.9558,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-90.94,°,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Orientation Angle,79.2539,°,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Position X,13.4803,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position X,15.7877,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position X,20.2,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Position Y,107.302,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,77.4095,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position Y,109.193,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,1,,1,,1,,100000000,600000001,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,1,,2,,1,,100000000,600000002,
Dendrite Spine Density,0.319817,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0.342029,1/10um,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Spine Density,0.480931,1/10um,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Straightness,0.98789,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.993745,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Straightness,0.973832,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Time,0,s,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Time Index,1,,Dendrite,,,1,,2,,1,,100000000,600000002,
Dendrite Volume,26.0858,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,24.3918,um^3,Dendrite,,,1,,1,,1,,100000000,600000001,
Dendrite Volume,34.694,um^3,Dendrite,,,1,,2,,1,,100000000,600000002,
Filament Area (sum),429.012,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),0.953598,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),1.19938,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),1.11024,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0.595169,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),0.615379,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),0.543518,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),0.534966,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),2.70097,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),1.54841,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),1.41787,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),1.27636,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),2.6913,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),7.18585,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),3.55874,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),6.99996,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),3.29618,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),1.14433,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.15316,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),5.53135,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),1.18598,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),1.24139,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),3.45547,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),1.21514,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),1.34547,um^2,Filament,,,,,,,1,,,100000035,
