Variable,Value,Unit,Category,Channel,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,192.156,um^2,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Depth,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branch Level,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Branching Angle B,0,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Length,29.8284,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Mean Diameter,2.05056,um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite No. Spines,0,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Orientation Angle,-71.2822,°,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Position X,16.4708,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Y,15.2259,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Position Z,0.500002,um,Dendrite,,Dendrite Position,0,,1,,1,,100000000,600000000,
Dendrite Spine Density,0,1/10um,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Straightness,0.962922,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time,0,s,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Time Index,1,,Dendrite,,,0,,1,,1,,100000000,600000000,
Dendrite Volume,98.5067,um^3,Dendrite,,,0,,1,,1,,100000000,600000000,
Filament Area (sum),192.156,um^2,Filament,,,,,,,1,,,100000000,
Filament Area (sum),2.63552,um^2,Filament,,,,,,,1,,,100000001,
Filament Area (sum),1.31709,um^2,Filament,,,,,,,1,,,100000002,
Filament Area (sum),3.71349,um^2,Filament,,,,,,,1,,,100000003,
Filament Area (sum),1.32189,um^2,Filament,,,,,,,1,,,100000004,
Filament Area (sum),3.97967,um^2,Filament,,,,,,,1,,,100000005,
Filament Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Area (sum),2.17768,um^2,Filament,,,,,,,1,,,100000007,
Filament Area (sum),1.3456,um^2,Filament,,,,,,,1,,,100000008,
Filament Area (sum),3.59077,um^2,Filament,,,,,,,1,,,100000009,
Filament Area (sum),1.3338,um^2,Filament,,,,,,,1,,,100000010,
Filament Area (sum),2.61433,um^2,Filament,,,,,,,1,,,100000011,
Filament Area (sum),1.36021,um^2,Filament,,,,,,,1,,,100000012,
Filament Area (sum),2.62531,um^2,Filament,,,,,,,1,,,100000013,
Filament Area (sum),1.34148,um^2,Filament,,,,,,,1,,,100000014,
Filament Area (sum),2.68359,um^2,Filament,,,,,,,1,,,100000015,
Filament Area (sum),1.31469,um^2,Filament,,,,,,,1,,,100000016,
Filament Area (sum),2.47477,um^2,Filament,,,,,,,1,,,100000017,
Filament Area (sum),1.34971,um^2,Filament,,,,,,,1,,,100000018,
Filament Area (sum),2.66441,um^2,Filament,,,,,,,1,,,100000019,
Filament Area (sum),1.32428,um^2,Filament,,,,,,,1,,,100000020,
Filament Area (sum),1.3573,um^2,Filament,,,,,,,1,,,100000021,
Filament Area (sum),1.31168,um^2,Filament,,,,,,,1,,,100000022,
Filament Area (sum),2.10032,um^2,Filament,,,,,,,1,,,100000023,
Filament Area (sum),1.33676,um^2,Filament,,,,,,,1,,,100000024,
Filament Area (sum),3.86283,um^2,Filament,,,,,,,1,,,100000025,
Filament Area (sum),1.40087,um^2,Filament,,,,,,,1,,,100000026,
Filament Area (sum),2.56029,um^2,Filament,,,,,,,1,,,100000027,
Filament Area (sum),1.30806,um^2,Filament,,,,,,,1,,,100000028,
Filament Area (sum),3.53418,um^2,Filament,,,,,,,1,,,100000029,
Filament Area (sum),1.31288,um^2,Filament,,,,,,,1,,,100000030,
Filament Area (sum),4.08506,um^2,Filament,,,,,,,1,,,100000031,
Filament Area (sum),1.31288,um^2,Filament,,,,,,,1,,,100000032,
Filament Area (sum),1.35905,um^2,Filament,,,,,,,1,,,100000033,
Filament Area (sum),1.33676,um^2,Filament,,,,,,,1,,,100000034,
Filament Area (sum),2.42743,um^2,Filament,,,,,,,1,,,100000035,
Filament Area (sum),1.31469,um^2,Filament,,,,,,,1,,,100000036,
Filament Area (sum),2.6794,um^2,Filament,,,,,,,1,,,100000037,
Filament Area (sum),1.3338,um^2,Filament,,,,,,,1,,,100000038,
Filament Area (sum),5.25745,um^2,Filament,,,,,,,1,,,100000039,
Filament Area (sum),1.39125,um^2,Filament,,,,,,,1,,,100000040,
Filament Area (sum),5.4664,um^2,Filament,,,,,,,1,,,100000041,
Filament Area (sum),1.30806,um^2,Filament,,,,,,,1,,,100000042,
Filament Area (sum),5.16073,um^2,Filament,,,,,,,1,,,100000043,
Filament Area (sum),1.31168,um^2,Filament,,,,,,,1,,,100000044,
Filament Area (sum),1.31288,um^2,Filament,,,,,,,1,,,100000045,
Filament Area (sum),1.31709,um^2,Filament,,,,,,,1,,,100000046,
Filament Area (sum),2.59123,um^2,Filament,,,,,,,1,,,100000047,
Filament Area (sum),1.31288,um^2,Filament,,,,,,,1,,,100000048,
Filament Area (sum),1.78737,um^2,Filament,,,,,,,1,,,100000049,
Filament Area (sum),1.31469,um^2,Filament,,,,,,,1,,,100000050,
Filament Area (sum),3.59221,um^2,Filament,,,,,,,1,,,100000051,
Filament Area (sum),1.3332,um^2,Filament,,,,,,,1,,,100000052,
Filament Area (sum),1.37121,um^2,Filament,,,,,,,1,,,100000053,
Filament Area (sum),1.3338,um^2,Filament,,,,,,,1,,,100000054,
Filament Area (sum),2.72377,um^2,Filament,,,,,,,1,,,100000055,
Filament Area (sum),1.39181,um^2,Filament,,,,,,,1,,,100000056,
Filament Area (sum),3.58603,um^2,Filament,,,,,,,1,,,100000057,
Filament Area (sum),1.40931,um^2,Filament,,,,,,,1,,,100000058,
Filament Area (sum),2.43347,um^2,Filament,,,,,,,1,,,100000059,
Filament Area (sum),1.33321,um^2,Filament,,,,,,,1,,,100000060,
Filament Area (sum),1.99676,um^2,Filament,,,,,,,1,,,100000061,
Filament Area (sum),1.3573,um^2,Filament,,,,,,,1,,,100000062,
Filament Area (sum),2.46309,um^2,Filament,,,,,,,1,,,100000063,
Filament Area (sum),1.35088,um^2,Filament,,,,,,,1,,,100000064,
Filament Dendrite Area (sum),192.156,um^2,Filament,,,,,,,1,,,100000000,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000001,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000002,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000003,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000004,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000005,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000006,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000007,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000008,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000009,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000010,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000011,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000012,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000013,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000014,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000015,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000016,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000017,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000018,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000019,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000020,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000021,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000022,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000023,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000024,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000025,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000026,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000027,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000028,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000029,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000030,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000031,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000032,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000033,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000034,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000035,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000036,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000037,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000038,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000039,
Filament Dendrite Area (sum),0,um^2,Filament,,,,,,,1,,,100000040,
